ID,DESCRIPTION
4503300,[Dragon 4]
4503301,[Dragon 4]
4503302,[Dragon 4]
4503311,[Dragon 4]
4503312,[Dragon 4]
4503320,[Dragon 4]
4503321,[Dragon 4]
4503330,[Dragon 4]
4503331,[Dragon 4]
4503332,[Dragon 4]
4503340,[Dragon 4]
4503341,[Dragon 4]
4503342,[Dragon 4]
4503470,[Dragon 4]
4503471,[Dragon 4]
4503472,[Dragon 4]
4503480,[Dragon 4]
4510171,[Ancient Dragon]
4510181,[Ancient Dragon]
4510191,[Ancient Dragon]
4510192,[Ancient Dragon]
4510200,[Ancient Dragon]
4510201,[Ancient Dragon]
4510205,[Ancient Dragon]
4510241,[Ancient Dragon]
4510252,[Ancient Dragon]
4510253,[Ancient Dragon]
4510290,Fire Forward   
4510330,Fire Breath Down   
4510340,Fire Breath Down   
4510341,Fire Breath Down Aoe   
4510390,Death Lightning Spread   
4510391,Death Lightning Alert   
4510392,Death Lightning Strike   
4510393,Death Lightning Cloud   
4510399,[Ancient Dragon]
4510500,Stake Slam Wave   
4510501,Stake Slam Wave   
4510502,Stake Slam Wave   
4510503,Stake Slam Wave   
4510504,Stake Slam Wave   
4510505,Stake Slam Wave   
4510506,Stake Slam Wave   
4510507,Stake Slam Wave   
4510508,Stake Slam Wave   
4510509,Stake Slam Wave   
4510510,Stake Slam Wave   
4510511,Stake Slam Wave   
4510512,Stake Slam Wave   
4510513,Stake Slam Wave   
4510514,Stake Slam Wave   
4510515,Stake Slam Wave   
4510516,Stake Slam Wave   
4510517,Stake Slam Wave   
4510518,Stake Slam Wave   
4510519,Stake Slam Wave   
4510520,Stake Slam Wave   
4510521,Stake Slam Wave   
4510522,Stake Slam Wave   
4510523,Stake Slam Wave   
4510524,Stake Slam Wave   
4510525,Stake Slam Wave   
4510526,Stake Slam Wave   
4510527,Stake Slam Wave   
4510528,Stake Slam Wave   
4510529,Stake Slam Wave   
4510800,Stake Slame Aoe   
4510801,Stake Slam Wave Direction 1   
4510802,Stake Slam Wave Direction 2   
4510803,Stake Slam Wave Direction 3   
4510804,Stake Slam Wave Direction 4   
4510810,[Ancient Dragon]
4510811,[Ancient Dragon]
4510820,[Ancient Dragon]
4510821,[Ancient Dragon]
4510822,[Ancient Dragon]
4510830,[Ancient Dragon]
4510831,[Ancient Dragon]
4510832,[Ancient Dragon]
4510840,[Ancient Dragon]
4510841,[Ancient Dragon]
4510842,[Ancient Dragon]
4510843,[Ancient Dragon]
4510844,[Ancient Dragon]
4510845,[Ancient Dragon]
4510846,[Ancient Dragon]
4510847,[Ancient Dragon]
4510848,[Ancient Dragon]
4510849,[Ancient Dragon]
4510850,[Ancient Dragon]
4510851,[Ancient Dragon]
4510852,[Ancient Dragon]
4510853,[Ancient Dragon]
4510854,[Ancient Dragon]
4510855,[Ancient Dragon]
4510856,[Ancient Dragon]
4510857,[Ancient Dragon]
4510858,[Ancient Dragon]
4510859,[Ancient Dragon]
4510860,[Ancient Dragon]
4510861,[Ancient Dragon]
4510862,[Ancient Dragon]
4510863,[Ancient Dragon]
4510864,[Ancient Dragon]
4510865,[Ancient Dragon]
4510866,[Ancient Dragon]
4510867,[Ancient Dragon]
4510868,[Ancient Dragon]
4510869,[Ancient Dragon]
4510870,[Ancient Dragon]
4510900,[Ancient Dragon]
4510910,[Ancient Dragon]
4510911,[Ancient Dragon]
4510912,[Ancient Dragon]
4510920,[Ancient Dragon]
4510921,[Ancient Dragon]
4510922,[Ancient Dragon]
4510923,[Ancient Dragon]
4510930,[Ancient Dragon]
4510931,[Ancient Dragon]
4510932,[Ancient Dragon]
4510935,[Ancient Dragon]
4510940,[Ancient Dragon]
4510941,Hand Slam Aoe   
4510950,[Ancient Dragon]
4510951,Hand Slam Moving Shockwave   
4510960,Close Shock Wait   
4510961,Close Shock Wait   
4510962,Close Shock Warn   
4510963,Close Shock Explode   
4510970,[Ancient Dragon]
4510971,[Ancient Dragon]
4510972,[Ancient Dragon]
4510980,Close Trigger Shock   
4520105,[Dragonlord Placidusax]
4520115,[Dragonlord Placidusax]
4520215,[Dragonlord Placidusax]
4520225,[Dragonlord Placidusax]
4520265,[Dragonlord Placidusax]
4520275,[Dragonlord Placidusax]
4520320,[Dragonlord Placidusax]
4520321,[Dragonlord Placidusax]
4520325,Giant Explosion   
4520330,[Dragonlord Placidusax]
4520331,[Dragonlord Placidusax]
4520340,Lightning On Target   
4520341,Lightning Tell   
4520342,[Dragonlord Placidusax] Lightning Stake
4520343,[Dragonlord Placidusax] Lightning Stake
4520345,[Dragonlord Placidusax]
4520346,Lightning 6 Spread   
4520347,Lightning Tell S   
4520348,[Dragonlord Placidusax]
4520349,[Dragonlord Placidusax]
4520460,[Dragonlord Placidusax]
4520461,[Dragonlord Placidusax]
4520462,[Dragonlord Placidusax]
4520465,[Dragonlord Placidusax]
4520466,[Dragonlord Placidusax]
4520467,[Dragonlord Placidusax]
4520500,Fire   
4520501,Fire   
4520505,[Dragonlord Placidusax]
4520506,Fire   
4520510,Fire   
4520511,Fire   
4520515,[Dragonlord Placidusax]
4520516,Fire   
4520800,[Dragonlord Placidusax]
4520801,[Dragonlord Placidusax]
4520802,[Dragonlord Placidusax]
4520803,[Dragonlord Placidusax]
4520810,[Dragonlord Placidusax]
4520811,[Dragonlord Placidusax]
4520812,[Dragonlord Placidusax]
4520813,[Dragonlord Placidusax]
4520900,[Dragonlord Placidusax]
4520901,[Dragonlord Placidusax]
4520902,[Dragonlord Placidusax]
4520903,[Dragonlord Placidusax]
4520920,Lightning Rand Far   
4520921,[Dragonlord Placidusax]
4520922,Lightning Tell R   
4520923,[Dragonlord Placidusax]
4520930,[Dragonlord Placidusax]
4520931,[Dragonlord Placidusax]
4520932,[Dragonlord Placidusax]
4520933,[Dragonlord Placidusax]
4520935,[Dragonlord Placidusax]
4520936,[Dragonlord Placidusax]
4520937,[Dragonlord Placidusax]
4520938,[Dragonlord Placidusax]
4520939,[Dragonlord Placidusax]
4520940,[Dragonlord Placidusax]
4520941,[Dragonlord Placidusax]
4520942,[Dragonlord Placidusax]
4520943,[Dragonlord Placidusax]
4520950,[Dragonlord Placidusax]
4520951,[Dragonlord Placidusax]
4520952,[Dragonlord Placidusax]
4520955,[Dragonlord Placidusax]
4520956,[Dragonlord Placidusax]
4520957,[Dragonlord Placidusax]
4550221,[Monstrous Dog]
4550230,[Monstrous Dog]
4550231,[Monstrous Dog]
4550370,[Monstrous Dog]
4550371,[Monstrous Dog]
4550372,[Monstrous Dog]
4550373,[Monstrous Dog]
4550375,[Monstrous Dog]
4550950,[Monstrous Dog]
4550951,[Monstrous Dog]
4560500,[Monstrous Crow]
4560501,[Monstrous Crow]
4560520,[Monstrous Crow]
4570170,[Wormface]
4570171,[Wormface]
4570172,[Wormface]
4570180,[Wormface]
4570181,[Wormface]
4570190,[Wormface]
4570191,[Wormface]
4570192,[Wormface]
4570193,[Wormface]
4570194,[Wormface]
4570200,[Wormface]
4570210,[Wormface]
4570211,[Wormface]
4570220,[Wormface]
4570221,[Wormface]
4570230,[Wormface]
4570240,[Wormface]
4570250,[Wormface]
4570251,[Wormface]
4570260,[Wormface]
4570261,[Wormface]
4580120,[Wormface 2]
4580121,[Wormface 2]
4580122,Curse Cloud End   
4580130,[Wormface 2]
4580131,[Wormface 2]
4580132,[Wormface 2]
4580133,[Wormface 2]
4580140,Giant Falling Cloud   
4580152,[Wormface 2]
4580166,[Wormface 2]
4580173,[Wormface 2]
4580183,[Wormface 2]
4580190,[Wormface 2]
4580191,[Wormface 2]
4580200,[Wormface 2]
4580201,[Wormface 2]
4580211,[Wormface 2]
4580231,[Wormface 2]
4580241,[Wormface 2]
4580270,[Wormface 2]
4580271,[Wormface 2]
4600101,[Troll Knight]
4600103,[Troll Knight]
4600121,[Troll Knight]
4600131,[Troll Knight]
4600141,[Troll Knight]
4600171,[Troll Knight]
4600181,[Troll Knight]
4600202,[Troll Knight]
4600211,[Troll Knight]
4600222,[Troll Knight]
4600251,[Troll Knight]
4600261,[Troll Knight]
4600272,[Troll Knight]
4600311,[Troll Knight]
4600321,[Troll Knight]
4600331,[Troll Knight]
4600342,[Troll Knight]
4600344,[Troll Knight]
4600347,[Troll Knight]
4600351,[Troll Knight]
4600362,[Troll Knight]
4600371,[Troll Knight]
4600381,[Troll Knight]
4600402,[Troll Knight]
4600411,[Troll Knight]
4600422,[Troll Knight]
4600432,[Troll Knight]
4600448,[Troll Knight]
4600449,[Troll Knight]
4600450,[Troll Knight]
4600451,[Troll Knight]
4600452,[Troll Knight]
4600453,[Troll Knight]
4600463,[Troll Knight]
4600464,[Troll Knight]
4600465,[Troll Knight]
4600466,[Troll Knight]
4600471,[Troll Knight]
4600511,[Troll Knight]
4600531,[Troll Knight]
4600533,[Troll Knight]
4600551,[Troll Knight]
4600561,[Troll Knight]
4600571,[Troll Knight]
4600591,[Troll Knight]
4600601,[Troll Knight]
4600611,[Troll Knight]
4600621,[Troll Knight]
4600700,[Troll Knight]
4600701,[Troll Knight]
4600702,[Troll Knight]
4600703,[Troll Knight]
4600704,[Troll Knight]
4600710,[Troll Knight]
4600711,[Troll Knight]
4600712,[Troll Knight]
4600720,[Troll Knight]
4600721,[Troll Knight]
4600722,[Troll Knight]
4600730,[Troll Knight]
4600731,[Troll Knight]
4600732,[Troll Knight]
4600740,[Troll Knight]
4600750,[Troll Knight]
4600760,[Troll Knight]
4600761,[Troll Knight]
4600770,[Troll Knight]
4600771,[Troll Knight]
4600930,[Troll Knight]
4600940,[Troll Knight]
4600950,[Troll Knight]
4600951,[Troll Knight]
4600952,[Troll Knight]
4600960,[Troll Knight]
4600961,[Troll Knight]
4600962,[Troll Knight]
4600970,[Troll Knight]
4600971,[Troll Knight]
4620130,Warp Explode   
4620220,Laser   
4620261,[Astel]
4620262,[Astel]
4620510,Gravity Quad Pulse 1   
4620511,[Astel]
4620520,Gravity Quad Pulse 2   
4620521,[Astel]
4620522,[Astel]
4620530,Gravity Quad Pulse 3   
4620531,[Astel]
4620532,[Astel]
4620540,Gravity Quad Pulse 4   
4620541,[Astel]
4620542,[Astel]
4620560,Meteors   
4620561,[Astel]
4620562,[Astel]
4620563,[Astel]
4620564,[Astel]
4620565,[Astel]
4620566,[Astel]
4620567,[Astel]
4620570,Meteors   
4620571,[Astel]
4620572,[Astel]
4620573,[Astel]
4620574,[Astel]
4620575,[Astel]
4620576,[Astel]
4620577,[Astel]
4620580,Meteors   
4620581,[Astel]
4620582,[Astel]
4620583,[Astel]
4620584,[Astel]
4620585,[Astel]
4620586,[Astel]
4620587,[Astel]
4620590,Meteors   
4620591,[Astel]
4620592,[Astel]
4620593,[Astel]
4620594,[Astel]
4620595,[Astel]
4620596,[Astel]
4620597,[Astel]
4620600,[Astel]
4620601,[Astel]
4620602,[Astel]
4620603,[Astel]
4620604,[Astel]
4620900,Hand Star Linger   
4620901,[Astel]
4620902,[Astel]
4620903,[Astel]
4620910,Hand Star Linger   
4620911,[Astel]
4620912,[Astel]
4620913,[Astel]
4630260,[Runebear]
4630261,[Runebear]
4630500,[Runebear]
4630510,[Runebear]
4630520,[Runebear]
4630530,[Runebear]
4630540,[Runebear]
4630550,[Runebear]
4630560,[Runebear]
4640140,[Ulcerated Tree Spirit]
4640141,[Ulcerated Tree Spirit]
4640145,[Ulcerated Tree Spirit]
4640146,[Ulcerated Tree Spirit]
4640150,[Ulcerated Tree Spirit]
4640151,[Ulcerated Tree Spirit]
4640155,[Ulcerated Tree Spirit]
4640156,[Ulcerated Tree Spirit]
4640280,[Ulcerated Tree Spirit]
4640281,[Ulcerated Tree Spirit]
4640282,[Ulcerated Tree Spirit]
4640283,[Ulcerated Tree Spirit]
4640284,[Ulcerated Tree Spirit]
4640285,[Ulcerated Tree Spirit]
4640315,[Ulcerated Tree Spirit]
4640316,[Ulcerated Tree Spirit]
4640480,[Ulcerated Tree Spirit]
4640481,[Ulcerated Tree Spirit]
4640482,[Ulcerated Tree Spirit]
4640483,[Ulcerated Tree Spirit]
4640484,[Ulcerated Tree Spirit]
4640485,[Ulcerated Tree Spirit]
4640495,[Ulcerated Tree Spirit]
4640496,[Ulcerated Tree Spirit]
4650132,[Dragonkin Soldier]
4650141,[Dragonkin Soldier]
4650152,[Dragonkin Soldier]
4650162,[Dragonkin Soldier]
4650182,[Dragonkin Soldier]
4650194,[Dragonkin Soldier]
4650201,[Dragonkin Soldier]
4650210,Roar   
4650211,[Dragonkin Soldier]
4650221,[Dragonkin Soldier]
4650231,[Dragonkin Soldier]
4650240,Phase Shift   
4650254,[Dragonkin Soldier]
4650255,[Dragonkin Soldier]
4650256,Uplift   
4650264,[Dragonkin Soldier]
4650265,[Dragonkin Soldier]
4650266,Uplift   
4650271,[Dragonkin Soldier]
4650281,[Dragonkin Soldier]
4650297,[Dragonkin Soldier]
4650298,[Dragonkin Soldier]
4650299,[Dragonkin Soldier]
4650300,[Dragonkin Soldier]
4650301,[Dragonkin Soldier]
4650432,[Dragonkin Soldier]
4650441,[Dragonkin Soldier]
4650452,[Dragonkin Soldier]
4650462,[Dragonkin Soldier]
4650482,[Dragonkin Soldier]
4650494,[Dragonkin Soldier]
4650502,[Dragonkin Soldier]
4650503,[Dragonkin Soldier]
4650504,[Dragonkin Soldier]
4650505,[Dragonkin Soldier]
4650506,[Dragonkin Soldier]
4650507,[Dragonkin Soldier]
4650508,[Dragonkin Soldier]
4650509,[Dragonkin Soldier]
4650510,[Dragonkin Soldier]
4650511,[Dragonkin Soldier]
4650512,[Dragonkin Soldier]
4650513,[Dragonkin Soldier]
4650514,[Dragonkin Soldier]
4650520,[Dragonkin Soldier]
4650521,[Dragonkin Soldier]
4650522,[Dragonkin Soldier]
4650523,[Dragonkin Soldier]
4650524,[Dragonkin Soldier]
4650525,[Dragonkin Soldier]
4650526,[Dragonkin Soldier]
4650527,[Dragonkin Soldier]
4650528,[Dragonkin Soldier]
4650530,[Dragonkin Soldier]
4650531,[Dragonkin Soldier]
4650532,[Dragonkin Soldier]
4650533,[Dragonkin Soldier]
4650534,[Dragonkin Soldier]
4650535,[Dragonkin Soldier]
4650536,[Dragonkin Soldier]
4650537,[Dragonkin Soldier]
4650538,[Dragonkin Soldier]
4650582,[Dragonkin Soldier]
4650583,[Dragonkin Soldier]
4650584,[Dragonkin Soldier]
4650585,[Dragonkin Soldier]
4650586,[Dragonkin Soldier]
4650587,[Dragonkin Soldier]
4650588,[Dragonkin Soldier]
4650589,[Dragonkin Soldier]
4650590,[Dragonkin Soldier]
4650591,[Dragonkin Soldier]
4650592,[Dragonkin Soldier]
4650593,[Dragonkin Soldier]
4650594,[Dragonkin Soldier]
4650600,[Dragonkin Soldier]
4650601,[Dragonkin Soldier]
4650602,[Dragonkin Soldier]
4650603,[Dragonkin Soldier]
4650604,[Dragonkin Soldier]
4650605,[Dragonkin Soldier]
4650606,[Dragonkin Soldier]
4650607,[Dragonkin Soldier]
4650608,[Dragonkin Soldier]
4650610,[Dragonkin Soldier]
4650611,[Dragonkin Soldier]
4650612,[Dragonkin Soldier]
4650613,[Dragonkin Soldier]
4650614,[Dragonkin Soldier]
4650615,[Dragonkin Soldier]
4650616,[Dragonkin Soldier]
4650617,[Dragonkin Soldier]
4650618,[Dragonkin Soldier]
4650661,[Dragonkin Soldier]
4650670,Roar   
4650671,[Dragonkin Soldier]
4650681,[Dragonkin Soldier]
4650694,[Dragonkin Soldier]
4650695,[Dragonkin Soldier]
4650696,Uplift   
4650704,[Dragonkin Soldier]
4650705,[Dragonkin Soldier]
4650706,Uplift   
4650711,Ice Lightning Stake   
4650712,[Dragonkin Soldier]
4650720,[Dragonkin Soldier]
4650721,[Dragonkin Soldier]
4650722,[Dragonkin Soldier]
4650723,[Dragonkin Soldier]
4650724,[Dragonkin Soldier]
4650725,[Dragonkin Soldier]
4650726,[Dragonkin Soldier]
4650727,[Dragonkin Soldier]
4650728,[Dragonkin Soldier]
4650729,Lightning Spread Emitted Fall   
4650730,Lightning Spread Tell   
4650731,Lightning Spread Explode   
4650740,[Dragonkin Soldier]
4650741,[Dragonkin Soldier]
4650742,[Dragonkin Soldier]
4650743,[Dragonkin Soldier]
4650744,[Dragonkin Soldier]
4650745,[Dragonkin Soldier]
4650746,[Dragonkin Soldier]
4650747,[Dragonkin Soldier]
4650748,[Dragonkin Soldier]
4650750,[Dragonkin Soldier]
4650751,[Dragonkin Soldier]
4650752,[Dragonkin Soldier]
4650753,[Dragonkin Soldier]
4650754,[Dragonkin Soldier]
4650755,[Dragonkin Soldier]
4650756,[Dragonkin Soldier]
4650757,[Dragonkin Soldier]
4650758,[Dragonkin Soldier]
4650781,[Dragonkin Soldier]
4650791,[Dragonkin Soldier]
4650807,[Dragonkin Soldier]
4650808,[Dragonkin Soldier]
4650809,[Dragonkin Soldier]
4650810,[Dragonkin Soldier]
4650811,[Dragonkin Soldier]
4650825,[Dragonkin Soldier]
4650826,[Dragonkin Soldier]
4650827,[Dragonkin Soldier]
4650910,Land   
4660121,[Golem]
4660126,[Golem]
4660310,[Golem]
4660311,[Golem]
4660320,[Golem]
4660321,[Golem]
4660330,[Golem]
4660331,[Golem]
4660500,Arr   
4660502,[Golem]
4660503,Arr   
4660504,Arr   
4660505,Magic Arr   
4660506,[Golem]
4660507,Magic Arr   
4660508,Arr   
4660510,[Golem]
4660514,[Golem]
4660515,[Golem]
4660610,[Golem]
4660611,[Golem]
4660612,[Golem]
4660613,[Golem]
4660614,[Golem]
4660620,[Golem]
4660621,[Golem]
4660622,[Golem]
4660623,[Golem]
4660624,[Golem]
4660630,[Golem]
4660631,[Golem]
4660632,[Golem]
4660633,[Golem]
4660634,[Golem]
4660740,[Golem]
4660741,[Golem]
4660750,[Golem]
4660751,[Golem]
4660752,[Golem]
4660755,[Golem]
4660756,[Golem]
4660757,[Golem]
4660900,[Golem]
4670160,Running Air Spit   
4670161,Spit Puddle   
4670162,Ground Spit   
4670180,[Ancestor Spirit]
4670190,[Ancestor Spirit]
4670191,[Ancestor Spirit]
4670210,Stomp Aoe   
4670261,[Ancestor Spirit]
4670290,Roll   
4670400,[Ancestor Spirit]
4670401,[Ancestor Spirit]
4670402,[Ancestor Spirit]
4670410,[Ancestor Spirit]
4670450,[Ancestor Spirit]
4670470,[Ancestor Spirit]
4670900,[Ancestor Spirit]
4670910,[Ancestor Spirit]
4680135,Mouth Rock Shower 1   
4680136,Mouth Rock Shower 1   
4680165,Mouth Rock Shower 2   
4680166,Mouth Rock Shower 2   
4680185,Feet Aoe   
4680195,Tail Rock 1   
4680196,Tail Rock 1   
4680205,Tail Rock 2   
4680206,Tail Rock 2   
4680260,Gravity Pullup   
4680261,Gravity Pullup   
4680262,[Fallingstar Beast]
4680263,Gravty Pulldown   
4680270,[Fallingstar Beast]
4680271,[Fallingstar Beast]
4680280,[Fallingstar Beast]
4680281,[Fallingstar Beast]
4680282,[Fallingstar Beast]
4680285,[Fallingstar Beast]
4680290,Ground Pullup   
4680295,Ground Pullup Small   
4680296,Ground Pullup Small   
4680355,[Fallingstar Beast]
4680356,[Fallingstar Beast]
4680450,Ground Pullup Large   
4680455,Ground Pullup Large   
4680456,Ground Pullup Large   
4690150,Deflect   
4690200,[Grafted Scion]
4710311,Sword Pullup   
4710500,[Writhing Mass]
4710501,[Writhing Mass]
4710502,[Writhing Mass]
4710509,[Writhing Mass]
4710510,[Writhing Mass]
4710511,[Writhing Mass]
4710512,[Writhing Mass]
4710513,[Writhing Mass]
4710514,[Writhing Mass]
4710530,[Writhing Mass]
4710540,Spit   
4710541,Spit Gas   
4710545,Spit   
4710550,Ground Pullup   
4710551,Ground Pullup   
4710555,Ground Pullup Close Aoe   
4710556,[Writhing Mass]
4710557,[Writhing Mass]
4710560,[Writhing Mass]
4710561,Ground Pullup   
4710570,Fire Blobs   
4710571,Fire Blobs   
4710572,Fire Blobs   
4710591,Fire Blobs 2   
4710592,Fire Blobs 2   
4710593,Fire Blobs 2   
4710600,[Writhing Mass]
4710601,Lava   
4710610,[Writhing Mass]
4710611,[Writhing Mass]
4710620,Long Exploding Skull 1   
4710621,Long Exploding Skull 2   
4710622,Long Exploding Skull 3   
4710623,Long Exploding Skull 4   
4710624,Long Exploding Skull Emitted   
4710625,Long Exploding Emitted Prime   
4710626,Long Exploding Skull Explode   
4710630,[Writhing Mass]
4710631,[Writhing Mass]
4710632,[Writhing Mass]
4710633,[Writhing Mass]
4710634,[Writhing Mass]
4710635,[Writhing Mass]
4710636,[Writhing Mass]
4710637,[Writhing Mass]
4710638,[Writhing Mass]
4710700,Ultimate Slam 1   
4710701,Ultimate Slam 1   
4710710,[Writhing Mass]
4710711,[Writhing Mass]
4710720,[Writhing Mass]
4710721,[Writhing Mass]
4710730,Hit 1   
4710750,Ultimate Slam 2   
4710751,Ultimate Slam 2   
4710760,[Writhing Mass]
4710761,[Writhing Mass]
4710780,[Writhing Mass]
4710781,[Writhing Mass]
4710790,Hit 2   
4710810,[Writhing Mass]
4710811,[Writhing Mass]
4710812,[Writhing Mass]
4710813,[Writhing Mass]
4710814,[Writhing Mass]
4710815,[Writhing Mass]
4710820,[Writhing Mass]
4710821,[Writhing Mass]
4710822,[Writhing Mass]
4710823,[Writhing Mass]
4710824,[Writhing Mass]
4710825,Skull Small   
4710830,[Writhing Mass]
4710831,[Writhing Mass]
4710832,[Writhing Mass]
4710833,Skull   
4710834,[Writhing Mass]
4710835,[Writhing Mass]
4710900,[Writhing Mass]
4710960,[Writhing Mass]
4710961,[Writhing Mass]
4710962,Lava   
4720112,[Godfrey]
4720113,[Godfrey]
4720114,[Godfrey]
4720172,[Godfrey]
4720192,[Godfrey]
4720193,[Godfrey]
4720194,[Godfrey]
4720200,[Godfrey]
4720201,[Godfrey]
4720202,[Godfrey]
4720203,[Godfrey]
4720251,[Godfrey]
4720281,Phase Shift   
4720321,[Godfrey]
4720351,[Godfrey]
4720361,[Godfrey]
4720371,[Godfrey]
4720381,[Godfrey]
4720400,Huge 50   
4720500,[Godfrey]
4721140,[Hoarah Loux]
4721141,[Hoarah Loux]
4721142,[Hoarah Loux]
4721160,[Hoarah Loux]
4721220,[Hoarah Loux]
4721270,[Hoarah Loux]
4721310,[Hoarah Loux]
4721311,[Hoarah Loux]
4721350,[Hoarah Loux]
4721370,[Hoarah Loux]
4721390,[Hoarah Loux]
4721420,[Hoarah Loux]
4721431,[Hoarah Loux]
4721441,[Hoarah Loux]
4721451,[Hoarah Loux]
4721470,[Hoarah Loux]
4721471,[Hoarah Loux]
4721472,[Hoarah Loux]
4721480,[Hoarah Loux]
4721481,[Hoarah Loux]
4721600,Huge 50   
4730223,[Starscourge Radahn]
4730224,Shockwave Aoe   
4730225,[Starscourge Radahn]
4730226,Shockwave Aoe   
4730233,[Starscourge Radahn]
4730234,Shockwave Aoe   
4730235,[Starscourge Radahn]
4730236,Shockwave Aoe   
4730331,Small Orbs   
4730332,Small Orbs   
4730333,Small Orbs   
4730334,Small Orbs   
4730335,Small Orbs   
4730336,Small Orbs Float   
4730337,Small Orbs Launched   
4730342,Meteor Launch   
4730343,Meteor Launch   
4730344,Meteor Launch   
4730345,Meteor Launch   
4730346,Meteor Aoe   
4730347,[Starscourge Radahn]
4730348,
4730351,[Starscourge Radahn]
4730352,Shockwave Aoe   
4730353,[Starscourge Radahn]
4730354,Shockwave Aoe   
4730367,[Starscourge Radahn]
4730368,Shockwave Aoe   
4730372,[Starscourge Radahn]
4730373,Shockwave Aoe   
4730374,[Starscourge Radahn]
4730375,Shockwave Aoe 2   
4730376,Meteor Spawn 1   
4730377,Meteor Spawn 2   
4730378,Meteor Spawn 3   
4730379,Meteor Spawn 4   
4730380,Meteor 1   
4730381,Meteor 2   
4730382,Meteor 3   
4730383,Meteor 4   
4730384,Meteor   
4730385,Meteor   
4730390,[Starscourge Radahn]
4730391,[Starscourge Radahn]
4730392,[Starscourge Radahn]
4730393,[Starscourge Radahn]
4730394,[Starscourge Radahn]
4730401,Falling Star   
4730410,Scattershot   
4730411,Scattershot   
4730420,[Starscourge Radahn]
4730421,Arrow Rain Homing   
4730422,[Starscourge Radahn]
4730423,[Starscourge Radahn]
4730424,[Starscourge Radahn]
4730426,[Starscourge Radahn]
4730430,Fast Bolt   
4730431,Fast Bolt Crit   
4730492,Giant Aoe Slam   
4730643,Lightning Spawn Aoe   
4730644,Lightning Spawn Aoe   
4730645,Lightning Ground Shockwave   
4730653,Lightning Spawn Aoe   
4730654,Lightning Spawn Aoe   
4730655,Lightning Ground Shockwave   
4730732,Lightning Ground Shockwave   
4730751,Lightning Ground Shockwave   
4730767,Lightning Ground Shockwave   
4750220,[Godrick the Grafted]
4750221,[Godrick the Grafted]
4750230,[Godrick the Grafted]
4750250,[Godrick the Grafted]
4750262,[Godrick the Grafted]
4750390,[Godrick the Grafted]
4750391,Fire Whirlwind   
4750392,[Godrick the Grafted]
4750393,Fire Whirlwind 2   
4750400,[Godrick the Grafted]
4750401,Whirlwind   
4750402,[Godrick the Grafted]
4750403,Whirlwind 2   
4750410,[Godrick the Grafted]
4750411,Rocks   
4750413,[Godrick the Grafted]
4750414,Rocks   
4750416,[Godrick the Grafted]
4750417,[Godrick the Grafted]
4750418,[Godrick the Grafted]
4750419,[Godrick the Grafted]
4750450,Wind Bullet   
4750451,Fire Wind Bullet   
4750462,[Godrick the Grafted]
