ID,NAME,説明 (日本語-japanese),描述 (中文-chinese),Опис (українська-ukrainian),Beschreibung (deutsch-german),Описание (русский-russian),La description (français-french),설명 (한국어-korean)
9116,About Adding Skills,説明「戦技の付与」,说明：赋予战技,Про додавання вмінь,,О добавлении навыков,,
9117,About Birdseye Telescopes,説明「鳥の遠見」,说明：鸟瞰镜,Про оглядові телескопи,,О телескопах зоркости,,
9118,About Spiritspring Jumping,説明「霊気流ジャンプ」,说明：灵魂气流跳跃,Про стрибки в духовний фонтан,,О прыжке в духовный источник,,
9119,About Vanquishing Enemy Groups,説明「敵集団の撃破」,说明：打败敌对团体,Про знищення груп ворогів,,О победах над группами врагов,,
9120,About Teardrop Scarabs,説明「雫スカラベ」,说明：露滴粪金龟,Про слізних скарабеїв,,О скарабеях слёз,,
9121,About Summoning Other Players,説明「他プレイヤーの召喚」,说明：召唤其他玩家,Про виклик інших гравців,,О призыве других игроков,,
9122,About Cooperative Multiplayer,説明「協力マルチプレイ」,说明：协力多人联机游玩,Про мережеву співпрацю,,О совместной игре,,
9123,About Competitive Multiplayer,説明「敵対マルチプレイ」,说明：敌对多人联机游玩,Про мережеве змагання,,О состязательной игре,,
9124,About Invasion Multiplayer,説明「侵入マルチプレイ」,说明：入侵多人联机游玩,Про мережеве вторгнення,,О многопользовательском вторжении,,
9125,About Hunter Multiplayer,説明「狩人マルチプレイ」,说明：猎人多人联机游玩,Про мережеве полювання,,О многопользовательской охоте,,
9126,About Summoning Pools,説明「サイン溜まり」,说明：记号聚集处,Про толоки,,Об омутах призыва,,
9127,About Monument Icon,説明「碑文アイコン」,说明：碑文图案,Про піктограму монумента,,О знаках монументов,,
9128,About Requesting Help from Hunters,説明「狩人の召喚要請」,说明：召唤猎人,Про запит допомоги до мисливців,,О запросе помощи от охотников,,
9129,About Skills,説明「戦技」,说明：战技,Про вміння,,О навыках,,
9130,About Fast Travel to Sites of Grace,説明「祝福への移動」,说明：传送至赐福,Про швидке переміщення до місць благодаті,,О быстром перемещении к местам благодати,,
9131,About Strengthening Armaments,説明「武器の強化」,说明：强化武器,Про посилення озброєння,,Об усилении оружия,,
9132,About Roundtable Hold,説明「円卓」,说明：圆桌厅堂,Про цитадель Круглого столу,,О крепости Круглого стола,,
9134,About Materials,説明「素材アイテム」,说明：材料道具,Про матеріали,,О материалах,,
9135,About Containers,説明「容器アイテム」,说明：容器道具,Про посудини,,О ёмкостях,,
9136,About Adding Affinities,説明「属性の付与」,说明：赋予属性,Про додавання властивостей,,О добавлении свойств,,
9137,About Pouches,説明「ポーチ」,说明：随身包包,Про торбинки,,О сумках,,
9138,About Dodging,説明「回避」,说明：闪避,Про ухилення,,Об уворотах,,
9140,About Wielding Armaments,説明「武器の持ち替え」,说明：切换武器,Про володіння озброєнням,,О владении оружием,,
9195,About Multiplayer,説明「マルチプレイ」,说明：多人联机游玩,[ERROR]About Multiplayer,,О сетевой игре,,
9300,Nomadic Warrior's Cookbook [1],放浪戦士の製法書【１】,流浪战士的制作笔记【１】,Книга рецептів кочівного воїна [1],,Справочник воина-кочевника [1],,
9301,Nomadic Warrior's Cookbook [3],放浪戦士の製法書【３】,流浪战士的制作笔记【３】,Книга рецептів кочівного воїна [3],,Справочник воина-кочевника [3],,
9302,Nomadic Warrior's Cookbook [6],放浪戦士の製法書【６】,流浪战士的制作笔记【６】,Книга рецептів кочівного воїна [6],,Справочник воина-кочевника [6],,
9303,Nomadic Warrior's Cookbook [10],放浪戦士の製法書【１０】,流浪战士的制作笔记【１０】,Книга рецептів кочівного воїна [10],,Справочник воина-кочевника [10],,
9304,Fugitive Warrior's Recipe [5],逃亡戦士の製法書【５】,亡命战士的制作笔记【５】,[ERROR]Fugitive Warrior's Recipe [5],,,,
9305,Nomadic Warrior's Cookbook [7],放浪戦士の製法書【７】,流浪战士的制作笔记【７】,Книга рецептів кочівного воїна [7],,Справочник воина-кочевника [7],,
9306,Nomadic Warrior's Cookbook [12],放浪戦士の製法書【１２】,流浪战士的制作笔记【１２】,Книга рецептів кочівного воїна [12],,Справочник воина-кочевника [12],,
9307,Nomadic Warrior's Cookbook [19],放浪戦士の製法書【１９】,流浪战士的制作笔记【１９】,Книга рецептів кочівного воїна [19],,Справочник воина-кочевника [19],,
9308,Nomadic Warrior's Cookbook [13],放浪戦士の製法書【１３】,流浪战士的制作笔记【１３】,Книга рецептів кочівного воїна [13],,Справочник воина-кочевника [13],,
9309,Nomadic Warrior's Cookbook [23],放浪戦士の製法書【２３】,流浪战士的制作笔记【２３】,Книга рецептів кочівного воїна [23],,Справочник воина-кочевника [23],,
9310,Nomadic Warrior's Cookbook [17],放浪戦士の製法書【１７】,流浪战士的制作笔记【１７】,Книга рецептів кочівного воїна [17],,Справочник воина-кочевника [17],,
9311,Nomadic Warrior's Cookbook [2],放浪戦士の製法書【２】,流浪战士的制作笔记【２】,Книга рецептів кочівного воїна [2],,Справочник воина-кочевника [2],,
9312,Nomadic Warrior's Cookbook [21],放浪戦士の製法書【２１】,流浪战士的制作笔记【２１】,Книга рецептів кочівного воїна [21],,Справочник воина-кочевника [21],,
9313,Missionary's Cookbook [6],宣教師の製法書【６】,传道士的制作笔记【６】,Книга рецептів проповідника [6],,Справочник проповедника [6],,
9320,Armorer's Cookbook [1],武具職人の製法書【１】,武器工匠的制作笔记【１】,Книга рецептів зброяра [1],,Справочник оружейника [1],,
9321,Armorer's Cookbook [2],武具職人の製法書【２】,武器工匠的制作笔记【２】,Книга рецептів зброяра [2],,Справочник оружейника [2],,
9322,Nomadic Warrior's Cookbook [11],放浪戦士の製法書【１１】,流浪战士的制作笔记【１１】,Книга рецептів кочівного воїна [11],,Справочник воина-кочевника [11],,
9323,Nomadic Warrior's Cookbook [20],放浪戦士の製法書【２０】,流浪战士的制作笔记【２０】,Книга рецептів кочівного воїна [20],,Справочник воина-кочевника [20],,
9324,Armorer's Cookbook (5),武具職人の製法書【５】,武器工匠的制作笔记【５】,[ERROR]Armorer's Cookbook (5),,Справочник оружейника (5),,
9325,Armorer's Cookbook [7],武具職人の製法書【７】,武器工匠的制作笔记【７】,Книга рецептів зброяра [7],,Справочник оружейника [7],,
9326,Armorer's Cookbook [4],武具職人の製法書【４】,武器工匠的制作笔记【４】,Книга рецептів зброяра [4],,Справочник оружейника [4],,
9327,Nomadic Warrior's Cookbook [18],放浪戦士の製法書【１８】,流浪战士的制作笔记【１８】,Книга рецептів кочівного воїна [18],,Справочник воина-кочевника [18],,
9328,Armorer's Cookbook [3],武具職人の製法書【３】,武器工匠的制作笔记【３】,Книга рецептів зброяра [3],,Справочник оружейника [3],,
9329,Nomadic Warrior's Cookbook [16],放浪戦士の製法書【１６】,流浪战士的制作笔记【１６】,Книга рецептів кочівного воїна [16],,Справочник воина-кочевника [16],,
9330,Armorer's Cookbook [6],武具職人の製法書【６】,武器工匠的制作笔记【６】,Книга рецептів зброяра [6],,Справочник оружейника [6],,
9331,Armorer's Cookbook [5],武具職人の製法書【５】,武器工匠的制作笔记【５】,Книга рецептів зброяра [5],,Справочник оружейника [5],,
9340,Glintstone Craftsman's Cookbook [4],輝石職人の製法書【４】,辉石工匠的制作笔记【４】,Книга рецептів майстра блискаменю [4],,Справочник мастера блестящих камней [4],,
